used_time,height,weight,consumption,sleeping_time,character,gift_language,gift_sport,gift_music,gift_logic,gender
34.488610078434824,178.5521074281014,104.36161537910164,1520.3587532681174,7.959282493463765,0.04071750653623496,6.122152519608705,7.0,9.918564986927532,9.918564986927532,1.0
53.32178012833908,178.4632838853239,143.86385694473466,2305.074172014128,8.0,0.5367161146760855,6.0,7.536716114676086,7.853135541295657,9.463283885323914,1.0
39.0,178.0,106.0,3000.0,7.0,1.0,8.0,9.0,7.0,9.0,1.0
44.501247238779776,175.96250102267416,104.16625092040674,2694.3751534011235,6.7962501022674155,0.7962501022674157,7.592500204534831,8.388750306802248,6.3887503068022475,8.592500204534831,1.0
44.4697537061224,178.72930049414964,109.28185222367344,2453.0246293877603,7.182325123537414,1.0,7.6353497529251735,8.635349752925173,7.0,8.270699505850347,1.0
51.88194833796035,172.2746896275732,106.0,1425.5396475826237,7.214699138966006,0.2843362034466471,5.853008610339941,6.137344813786589,4.137344813786589,8.284336203446648,1.0
162.22647186077864,166.71870328035126,100.79324766785442,1090.8574782132887,7.867792055357596,0.13220794464240393,8.0,6.396623833927212,7.0,9.0,1.0
47.983068332276744,178.5614417707673,109.93009239537108,3561.4417707672965,6.719279114616351,1.0,8.561441770767296,9.280720885383648,7.842162656150944,9.280720885383648,1.0
39.0,179.92360678429807,119.46524749008665,2038.1966078509531,6.038196607850954,0.038196607850953135,6.0763932157019065,8.038196607850953,6.038196607850954,8.038196607850953,1.0
30.234283453126825,176.05206298958373,114.76571654687316,1539.0472421878044,7.0,0.026031494791869503,7.026031494791869,8.02603149479187,4.078094484375608,7.052062989583739,1.0
50.71798346571883,173.68284819684044,104.14979208436019,2444.9376253080554,7.0,0.6916320140600307,7.383264028120061,8.074896042180093,6.074896042180092,8.383264028120061,1.0
38.7955557661194,177.84666682458953,106.15333317541044,2974.4444707649254,7.0766665877052235,0.9744444707649254,7.948888941529851,8.923333412294777,6.897777883059701,8.974444470764926,1.0
75.7722621387305,178.0,116.29623339884454,1896.8321358380854,7.0,1.0,7.26455475722539,9.0,7.0,8.26455475722539,1.0
33.23374252724377,176.66932519859472,110.43558267135094,2334.662599297358,6.556441732864906,1.0,8.887116534270188,9.443558267135094,8.330674801405284,9.443558267135094,1.0
87.88971352492275,168.5981320144379,107.88037359711242,1213.6450827432072,7.940186798556207,0.05981320144379332,6.119626402887587,7.119626402887587,7.0,8.059813201443793,1.0
67.71848049906524,176.9363525741087,113.44553198123913,1829.9878315195645,7.265911856472826,0.46817628705434744,7.361811544465217,7.404528861163042,6.468176287054348,7.936352574108694,1.0
107.32957180954784,180.66912389881045,118.81179471429022,2092.497874404443,6.733087610118954,0.4661752202379075,7.466175220237908,7.932350440475815,6.466175220237908,7.932350440475815,1.0
56.321165432882296,170.46905850744247,109.012376597023,1870.3587761163722,7.753094149255752,0.2469058507442481,4.987623402976992,4.481435104465489,3.2345292537212407,2.9752468059539847,1.0
71.19932819568128,175.15888280626342,119.25854690410405,1579.4414031317085,7.0,0.05296093542113911,9.894078129157721,9.94703906457886,9.841117193736583,9.94703906457886,1.0
40.26125677466472,175.22523509573762,107.00900541973178,2646.848103093878,7.756754064798834,0.7477486450670555,8.50450270986589,9.252251354932945,6.495497290134111,7.990994580268222,1.0
54.035492996557835,177.28402414302104,118.887565425621,1568.0482860421107,7.0,1.0,8.715975856978945,9.0,3.420120715105277,9.0,1.0
41.44366877908313,177.69454140261462,107.62911251938876,2796.360935076406,6.949090233769102,0.8981804675382028,7.185443740305622,8.69454140261461,6.898180467538203,8.592721870152811,1.0
48.2827128972601,177.35981290363725,108.56074838545106,2759.929838863963,6.8399532259093085,0.8399532259093085,7.8399532259093085,8.679906451818617,5.87967258136516,8.359812903637234,1.0
50.88449922590037,178.0,122.34118643561301,2628.6093991906137,7.742781201618773,0.25721879838122685,7.257218798381227,6.028875193524907,4.771656395143681,3.800531588668588,1.0
52.77557118029387,175.56901685053637,120.58589889678174,2189.6722835121254,7.0,0.18967228351212528,7.189672283512126,7.379344567024251,9.430983149463625,7.379344567024251,1.0
75.03420453740989,176.89691210599767,112.61852736401406,2430.071254765456,7.183847982333724,0.6323040353325522,7.632304035332552,8.632304035332552,6.264608070665104,9.0,1.0
39.25176863106957,177.62234705339563,108.39180199516088,2874.1156844652173,7.251768631069565,0.8741156844652175,8.0,9.0,6.874115684465218,9.0,1.0
41.66031159121602,179.33015579560802,115.97616846706009,2501.191576646996,7.0,0.6674610510979974,7.3349221021959945,8.002383153293993,6.002383153293993,8.002383153293993,1.0
42.46609984435557,178.45606576899416,108.91882092156257,2890.544215441403,7.045606576899415,1.0,8.0,8.726360538603508,6.543934231005847,8.81757369240234,1.0
42.12455229798912,176.21454154400624,109.12455229798911,2776.817693000777,6.776817693000778,1.0,8.446364613998446,8.330453079002332,6.553635386001555,8.776817693000776,1.0
43.334330526944356,175.33271967572654,110.66774056747853,2833.2949797329093,7.333410040534181,0.6665899594658188,8.0,8.666589959465819,7.0,8.666589959465819,1.0
44.46588325674832,173.5279136990241,112.95657869040696,2254.6522831706834,6.50310152211379,0.5031015221137891,6.509304566341367,7.0124060884551564,6.006203044227578,7.0124060884551564,1.0
67.98013179565224,171.69997134877127,114.82004011172026,2117.9959888279755,7.630002865122875,0.36999713487712527,7.369997134877125,7.1099914046313755,7.0,8.369997134877124,1.0
39.425473585411396,177.92264116628886,106.10830236719562,2988.3961749433256,7.0,0.9922641166288837,7.992264116628884,8.97679234988665,6.992264116628883,8.969056466515534,1.0
45.3316342435008,175.97387704207975,110.55877665532059,2746.7346302599676,6.873367315129984,0.7467346302599678,6.986938521039871,7.986938521039871,5.986938521039871,8.493469260519936,1.0
41.696843512610556,178.0,119.48421756305281,2415.683905601045,7.449473918768427,1.0,6.651578243694719,8.550526081231574,6.101052162463146,8.550526081231574,1.0
43.502536479941234,177.45659042483467,107.55259878618664,2922.3700606906687,6.961185030345334,0.9223700606906683,7.844740121381337,8.844740121381337,6.767110182072004,8.767110182072004,1.0
39.948261802069574,177.90323859162555,106.46445476019734,2980.6477183251104,7.0,1.0,7.9612954366502215,8.941943154975332,6.980647718325111,8.941943154975332,1.0
46.73091983884949,177.64042233307674,111.21387617038687,2820.211166538384,7.179788833461616,1.0,7.8202111665383836,8.640422333076769,7.0,8.640422333076769,1.0
103.78346574026791,170.55362462755542,119.40347567040027,1659.6524329599742,7.744637537244459,0.2553624627555412,7.255362462755541,7.510724925511083,7.0,7.510724925511083,1.0
63.75665435405537,178.0,138.37408646299548,2047.8209863824857,7.476089506808758,0.047820986382485775,5.143462959147457,3.2869259182949144,2.2391049319124288,8.047820986382487,1.0
40.60416559299978,178.0,107.60416559299978,2905.6373180588366,7.047181340970582,0.9528186590294182,7.811274636117673,8.811274636117671,6.952818659029418,8.905637318058835,1.0
52.93147816815076,178.0,139.8335898369376,2502.44720828033,7.0,0.004894416560659587,3.024472082803298,3.0293664993639573,4.014683249681979,7.00978883312132,1.0
50.93620514886468,176.01063247518923,137.82988039697247,1507.9743563919146,6.005316237594609,0.005316237594609863,6.01063247518922,6.01594871278383,6.005316237594609,6.01594871278383,1.0
38.688885378829845,178.23333596587761,109.11114621170157,2961.1106723537305,7.0,1.0,8.077778655292539,9.0,6.922221344707461,9.0,1.0
323.6437367187673,177.10769988489415,136.33820391359902,1393.8597928094634,7.892300115105853,0.10769988489414639,5.323099654682439,5.430799539576586,5.215399769788292,6.32309965468244,1.0
51.204138586976725,173.75508223061678,118.73475330814964,2469.385278827099,7.0,0.4693852788270989,6.4081558364812965,7.938770557654198,6.469385278827099,7.408155836481297,1.0
56.842832808227,172.05238906392435,123.842832808227,3000.0,7.0,0.25654863299054176,8.0,9.0,5.5130972659810835,7.513097265981084,1.0
56.472595247436104,173.1799737248452,120.46007882546436,1794.9934312113028,7.6025032843943485,0.3974967156056515,7.3974967156056515,7.794993431211303,5.794993431211303,5.987483578028257,1.0
67.88666713433695,179.44433335671684,134.88666713433696,3000.0,7.722166678358423,1.0,9.444333356716847,8.277833321641577,6.277833321641577,8.277833321641577,1.0
158.15620513454462,178.0,138.18087291954853,2043.2713456350432,7.0,0.1302466778500394,6.260493355700079,6.390740033550118,7.86975332214996,7.2604933557000795,1.0
37.67040883405333,179.32959116594668,135.2510056508267,2335.204417026666,7.664795582973334,1.0,9.329591165946669,8.335204417026667,8.994386748920004,8.335204417026667,1.0
41.31508541642967,177.65702438275116,109.08678055523956,2914.25609568779,7.0,1.0,8.08574390431221,8.57128047843895,7.08574390431221,9.0,1.0
43.170998869162574,176.86245485386476,112.44608916143306,2658.736456159426,6.810409142310792,1.0,8.379181715378415,9.0,7.568772573067623,9.189590857689208,1.0
42.97595095460776,174.68670753782686,115.27721889408477,2834.3353768913435,7.331329246217313,1.0,7.668670753782687,8.337341507565373,5.01202452269612,8.00601226134806,1.0
40.94836375821711,181.24727293036185,141.07054764790797,2025.8181208914455,7.64945458607237,0.3505454139276303,9.29890917214474,9.64945458607237,8.94836375821711,9.64945458607237,1.0
48.63210690606985,174.98996659185318,130.08026726517463,2277.5919820447616,7.602006681629366,1.0,8.0,5.989966591853172,7.602006681629366,9.602006681629366,1.0
39.69710723454192,178.04807636100287,107.29806174707805,2951.923638997109,7.024038180501446,0.9759618194985545,7.951923638997109,8.927885458495664,6.975961819498555,8.927885458495664,1.0
59.401026245231776,170.44406435361788,131.69018119769927,1337.6941577959296,7.0,0.2444064353617862,2.710845047532503,2.9552514828942895,2.466438612170717,2.9552514828942895,1.0
39.64614350967692,174.12313894193852,134.43031442578425,2353.8564903230854,7.0,1.0,7.353856490323086,7.061569470969255,6.353856490323086,8.353856490323086,1.0
48.27940492050098,177.31769081466905,112.55016817917716,2754.3686932808564,7.136461837066191,0.8635381629338091,7.863538162933809,8.590614488801426,6.317690814669046,8.590614488801426,1.0
66.130931018868,174.67784518136312,135.89939336773207,2169.4612953407755,7.0,1.0,6.892615060454368,7.338922590681552,6.446307530227184,8.446307530227184,1.0
43.009406060234156,179.0394756452459,118.17671470145189,2688.1573064262325,7.148496520749413,1.0,7.703006958501174,8.703006958501174,6.703006958501174,8.703006958501174,1.0
42.516908218562804,172.97584540205315,133.13043482891305,2497.5845402053137,7.0,1.0,8.502415459794687,7.995169080410628,7.502415459794686,8.497584540205313,1.0
42.694436401693,178.0,114.81897721694456,3000.0,7.119175367796548,1.0,7.761649264406904,8.880824632203453,6.880824632203452,9.0,1.0
66.0,168.0,97.0,1500.0,6.0,0.0,6.0,6.0,4.0,7.0,1.0
55.11968431288205,178.88031568711796,113.32047353067692,1500.0,7.360039460889744,0.906692973926496,6.9066929739264955,7.813385947852992,6.720078921779487,7.0,1.0
61.47300731500087,169.00599837444423,101.52699268499913,1147.900568944512,6.6538989433887625,0.0,5.497000812777874,5.497000812777874,3.4970008127778747,7.502999187222125,1.0
173.98914287462927,165.18289192500967,99.81710807499033,842.6747825022566,7.878072049993553,0.0,7.878072049993553,6.0,6.81710807499033,8.878072049993552,1.0
67.23457205466288,170.9629729311909,102.67903145144925,2364.200438264016,6.0,0.24691441093257604,6.987657643730305,6.987657643730305,5.481486465595456,7.740743232797728,1.0
60.33880371772411,170.51608723656705,101.82250053675354,1604.836968190294,6.0,0.0,6.0,6.419347872761176,4.419347872761176,7.209673936380589,1.0
65.00926755648831,168.2201627652248,97.49536622175583,1500.0,6.027520345653103,0.0,6.027520345653103,6.055040691306205,4.0,7.0,1.0
68.65380086544876,167.03498150347318,97.72376387239511,1427.6236127604884,6.241254624131705,0.0,6.0,6.0,4.0,7.0,1.0
46.30812826295698,170.25049962709062,105.43937360158986,1781.3124533863288,8.250499627090631,0.0,6.0,6.0,3.437375093227342,7.562624906772658,1.0
75.2864390814865,172.03758220934196,106.28643908148652,1500.0,6.403758220934196,0.4037582209341961,6.403758220934196,7.211274662802588,5.211274662802588,7.403758220934196,1.0
36.34327393878602,173.18992706071245,111.08694487907664,1500.0,6.0,0.7414181515303495,8.965672606121398,8.965672606121398,8.448508909182097,9.224254454591048,1.0
74.32984283776403,168.0,100.66513084861617,1366.7225145957755,6.666387427021123,0.0,6.0,6.333193713510561,4.999581140531684,7.333193713510561,1.0
88.39184062653136,174.6346194448982,116.07453090408227,919.4707985714093,7.243991145918408,0.0,6.663461944489818,6.0,5.658654861224544,7.0,1.0
156.718352753553,181.47302268617125,126.64064990957672,1320.3596975177168,6.449100756205707,0.0,6.898201512411416,6.898201512411416,5.7964030248228315,7.0,1.0
64.65470908997557,168.0,101.37219545757941,1500.0,6.672645455012218,0.0,5.327354544987783,4.991031817481673,3.3273545449877817,4.982063634963345,1.0
70.57502048265256,172.57502048265255,112.03221015728698,1500.0,6.65357435466465,0.0,8.614297418658603,8.614297418658603,7.921446127987906,8.960723063993953,1.0
51.15622044969737,167.32528274771352,105.77132427972428,1567.4717252286484,8.698869009145932,0.0,8.698869009145932,8.698869009145932,4.674717252286483,5.650565495427034,1.0
62.83553560766531,172.74669658850203,111.24008976550611,1236.2946339721093,6.527410732055782,0.5274107320557818,7.582232196167346,7.582232196167346,2.945178535888436,8.054821464111564,1.0
64.20875072587823,172.17958163961745,111.92707728434809,1201.4584543130386,6.298541545686962,0.0,2.417501451756462,6.0,5.194166182747846,5.805833817252154,1.0
80.49763394499521,170.80599366677325,108.69164027822194,1500.0,6.0,0.0,6.4676656111288775,6.4676656111288775,2.129337555484489,6.064668777742244,1.0
55.81232165396461,177.26152576912307,125.71072988428156,2426.152576912308,7.8523051538246165,0.0,6.926152576912308,5.073847423087692,4.0,2.369237115438459,1.0
56.41526134437128,174.70931705894012,122.87879437019754,1979.236932781436,6.958473865562872,0.0,6.958473865562872,6.958473865562872,9.750843193377232,7.0,1.0
112.17791294065125,172.55275198006422,114.56061478024766,1467.4803429995413,6.975589710013758,0.0,6.6503931400091725,7.300786280018345,4.6503931400091725,8.300786280018345,1.0
49.86545150963967,172.51767357730088,115.07069430920356,1822.6909698072066,7.93614581884324,0.0,7.290763879228827,7.93614581884324,5.290763879228827,8.290763879228827,1.0
53.96455587593948,176.86822198614988,121.70433267570317,1500.0,6.633444427582133,0.0,6.0,6.0,4.0,6.366555572417868,1.0
66.00937791585928,168.01278806708083,97.03495405002094,1500.2557613416166,6.001278806708084,0.0008525378053886312,6.0017050756107775,6.0,3.9982949243892225,7.0,1.0
65.52063999268896,168.07374769343247,97.84809847447337,1518.436923358117,6.0,0.03687384671623373,6.147495386864936,6.0,4.036873846716234,7.036873846716234,1.0
56.723424762077215,169.32522503398897,112.24008789087316,2162.6125169944844,7.3252250339889695,0.0,7.3252250339889695,7.3252250339889695,5.987837550983453,7.662612516994485,1.0
54.711251871471774,168.705546758033,113.22757543475933,1500.0,6.0,0.0,5.294453241966986,5.294453241966986,4.705546758033014,5.588906483933972,1.0
75.29124781675011,168.0,108.2472999886975,1548.9013042986849,6.978026085973696,0.0,6.489013042986848,6.0,5.467039128960543,7.489013042986848,1.0
91.30852135601731,168.0,117.78914254244279,1500.0,6.903875762714904,0.0,6.903875762714904,6.0,5.807751525429808,5.192248474570192,1.0
65.06571325647849,168.9342867435215,109.61287103754042,1733.571685880378,6.233571685880378,0.0,5.065713256478487,5.5328566282392435,3.532856628239244,7.0,1.0
52.24094990015095,174.55192861897575,122.55252161400537,1631.0385723795148,7.3103857237951475,0.6551928618975739,5.344807138102426,7.3103857237951475,4.655192861897573,7.655192861897573,1.0
81.4266605465927,169.49290263354123,111.43139212423188,1748.817105590205,6.248817105590205,0.0,6.0,6.49763421118041,4.0,6.50236578881959,1.0
73.94325452216916,169.80528511867482,108.91488178325372,1680.5285118674806,6.361057023734961,0.3610570237349615,6.0,6.0,4.722114047469923,6.638942976265039,1.0
69.57846346670568,169.78923173335284,105.49885073342598,1611.8269833345526,6.44730793333821,0.22365396666910498,6.223653966669104,6.223653966669104,4.670961900007315,7.0,1.0
98.28990167718433,168.0,111.53045575473296,1338.5504916140785,7.076330055906144,0.0,6.538165027953072,6.538165027953072,5.614495083859216,7.0,1.0
65.3298203879255,174.70179612074503,125.8177233192036,1835.089806037251,7.0052694181117525,0.0,5.329820387925498,3.989461163776494,2.6596407758509963,7.670179612074502,1.0
71.1534634749354,175.36209067847915,128.65698991746035,1131.8954660760423,7.472418135695831,0.0,4.527581864304169,5.263790932152085,5.472418135695831,7.0,1.0
59.48213184424671,173.01374473519485,118.55910236133784,2001.3744735194846,6.501374473519484,0.0,4.495876579441546,4.495876579441546,4.0,7.0,1.0
57.64845661967044,172.4541564695091,119.82755190623412,1500.0,6.0,0.0,6.0,6.0,5.1135391173772735,6.443230441311362,1.0
47.84753661986258,175.61232335296086,125.69260340731398,2085.5633348431425,6.585563334843143,0.5855633348431425,7.756690004529427,7.756690004529427,5.171126669686284,8.171126669686284,1.0
197.78507681867265,172.06186880605497,116.40670651781824,1364.6043731315008,6.902637512456662,0.0,5.54868124377167,5.54868124377167,4.451318756228331,6.548681243771669,1.0
65.66468598318477,168.16765700840762,99.76634063872565,1541.9142521019037,6.083828504203808,0.0,5.916171495796192,6.083828504203808,4.167657008407615,6.916171495796193,1.0
63.8654900717449,169.42300661883672,120.4796092108061,2567.2549641275496,6.711503309418367,0.0,7.423006618836733,8.134509928255099,4.711503309418367,7.0,1.0
67.52855520966952,169.52855520966955,122.22116095954713,1117.8611975826193,7.528555209669523,0.0,6.764277604834762,6.764277604834762,4.764277604834762,4.707167185495715,1.0
75.14010776685744,176.43702255402226,131.4511754289242,2554.6278192527816,7.406170425670375,0.7030852128351877,8.81234085134075,7.406170425670375,5.406170425670376,7.703085212835187,1.0
99.01919936021906,171.00174539638354,110.80802882336434,1620.069815855342,6.3001745396383555,0.0,6.0,6.0,5.20069815855342,7.0,1.0
47.69358824273094,175.57506693404238,130.4565456253538,1815.627788918432,7.262511155673728,0.6312555778368643,8.525022311347456,7.262511155673728,7.787533467021185,7.631255577836864,1.0
66.0,170.13663191849017,113.02473938867624,1678.0526598741803,6.356105319748361,0.3561053197483607,7.068315959245082,5.287789360503279,5.424421278993442,7.712210639496721,1.0
62.26570903119716,170.98743277504227,129.11490233170446,1275.9425418718292,6.0,0.7468581937605688,8.987432775042276,8.240574581281706,8.481149162563414,9.240574581281706,1.0
52.183029912816224,168.0,131.08185954838663,2421.1313391455847,7.84226267829117,0.921131339145585,6.921131339145584,6.921131339145584,1.236605982563245,6.078868660854416,1.0
43.90111161984649,181.81180523759593,155.00958199790298,1500.0,7.8415740316794595,0.0,9.68314806335892,9.68314806335892,9.52472209503838,9.76236104751919,1.0
60.73815033921729,170.39174984581032,120.43914848894116,1643.5049907486193,6.956699938324129,0.4783499691620644,6.956699938324129,5.043300061675872,5.913399876648258,8.435049907486194,1.0
66.97706632481714,173.86239794890292,127.77758923174032,1255.7334187957117,6.977066324817153,0.0,6.0,6.0,4.977066324817153,6.511466837591424,1.0
66.0,168.0,109.55027117189766,1295.6932599923637,6.29186677143948,0.0,4.540666142802598,4.540666142802598,3.124399685681559,5.248799371363117,1.0
55.16137945423101,169.66748008396445,119.09411111252909,1708.4350104955574,6.416870020991115,0.4168700209911149,6.416870020991115,6.0,4.83374004198223,7.416870020991115,1.0
71.98937999867844,168.7304121949608,105.32669902255296,1456.1752683023528,6.292164877984314,0.0,6.146082438992157,6.0,3.7078351220156858,6.853917561007843,1.0
87.7361595890035,171.95202901618245,159.24445700487368,1500.0,6.988007254045614,0.9880072540456143,6.0,6.0,5.976014508091229,7.988007254045614,1.0
